Facility.ID,jurisdiction,State,Name,Address,City,Zipcode,County,County.FIPS,Latitude,Longitude,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Date
1543,state,Virginia,GREEN ROCK CORRECTIONAL CENTER,475 Green Rock Lane,Chatham,24531,Pittsylvania,51143,36.79994674,-79.42190618,102,0,0,0,1/27/2021
914,state,New York,GREENE CORRECTIONAL FACILITY,165 Plank Rd,Coxsackie,12051,Greene,36039,42.34654177,-73.82226295,176,0,0,0,1/27/2021
983,state,North Carolina,GREENE CORRECTIONAL INSTITUTION,2699 Hwy 903,Maury,28554,Greene,37079,35.47818749,-77.59895815,119,0,2,0,1/27/2021
1170,state,Pennsylvania,GREENE CORRECTIONAL INSTITUTION,175 Progress Dr,Waynesburg,15370,Greene,42059,39.90623932,-80.13706126,153,198,1,0,1/27/2021
1545,state,Virginia,GREENSVILLE CORRECTIONAL CENTER INCLUDES GREENSVILLE WORK CENTER,901 Corrections Way,Jarratt,23870,Greensville,51081,,,699,0,2,0,1/27/2021
464,federal,Illinois,GREENVILLE FCI,1400 E City Rte 40,Greenville,62246,Bond,17005,,,749,0,0,0,1/27/2021
1355,county,Texas,GREGG COUNTY JAIL,101 E Methvin St -  5Th Floor,Longview,75601,Gregg,48183,32.49691728,-94.73879592,0,0,0,0,1/27/2021
915,state,New York,GROVELAND CORRECTIONAL FACILITY,7000 Sonyea Rd,Sonyea,14556,Livingston,36051,42.68250093,-77.83673449,154,0,0,0,1/27/2021
1679,state,Wisconsin,GROW ACADEMY,4986 County Road M,Fitchburg,53575,Dane,55025,,,0,0,0,0,1/27/2021
874,state,New Mexico,GUADALUPE COUNTY CORRECTIONAL FACILITY,South Hwy 54,Santa Rosa,88435,Guadalupe,35019,34.90787,-104.7029,253,0,4,0,1/27/2021
1356,county,Texas,GUADALUPE COUNTY JAIL,2615 N Guadalupe St,Seguin,78155,Guadalupe,48187,29.60266,-97.96944,0,0,0,0,1/27/2021
1196,federal,Puerto Rico,GUAYNABO METROPOLITAN DETENTION CENTER,,,,,,,,47,0,0,0,1/27/2021
,,Florida,GULF CI,699 IKE STEELE ROAD,Wewahitchka,32465,Gulf,12045,,,264,44,0,0,12/16/2020
669,state,Michigan,GUS HARRISON CORRECTIONAL FACILITY,2727 E Beecher St,Adrian,49221,Lenawee,26091,41.88608464,-84.00729219,1459,178,7,1,1/27/2021
360,state,Georgia,GWINNETT COUNTY CORRECTIONAL INSTITUTION,750 Hi Hope Rd,Lawrenceville,30043,Gwinnett,13135,,,18,0,0,0,1/27/2021
414,state,Hawaii,HALAWA CORRECTIONAL FACILITY,99-902 Moanalua Rd,Aiea,96701,Honolulu,15003,21.37379134,-157.8989822,544,0,0,0,1/27/2021
1358,state,Texas,HALBERT UNIT,800 Ellen Halbert Dr,Burnet,78611,Burnet,48053,30.74273187,-98.24696208,40,22,0,0,1/27/2021
916,state,New York,HALE CREEK CORRECTIONAL FACILITY,279 Maloney Rd,Johnstown,12095,Fulton,36035,,,45,0,0,0,1/27/2021
1547,state,Virginia,HALIFAX CORRECTIONAL UNIT,1200 Farm Rd,Halifax,24558,Halifax,51083,36.72754884,-78.93100441,130,0,0,0,1/27/2021
361,state,Georgia,HALL COUNTY CORRECTIONAL INSTITUTION,1698 Barber Road,Gainesville,30507,Hall,13139,34.24037727,-83.81411093,3,0,0,0,1/27/2021
18,state,Alabama,HAMILTON AGED AND INFIRMED,223 Sasser Dr,Hamilton,35570,Marion,1093,34.12434611,-87.99171938,47,38,13,0,1/27/2021
,,Florida,HAMILTON CI,10650 SW 46TH ST,Jasper,32052,Hamilton,12047,,,358,68,0,0,12/16/2020
19,state,Alabama,HAMILTON COMMUNITY BASED FACILITY,1826 Bexar Ave E,Hamilton,35570,Marion,1093,34.14329559,-87.95895958,8,21,2,0,1/27/2021
1359,state,Texas,HAMILTON UNIT,200 Lee Morrison Lane,Bryan,77807,Brazos,48041,30.69099253,-96.41944177,111,51,0,0,1/27/2021
827,federal,New Hampshire,HAMPSHIRE HOUSE RRC,1492 Elm St,Manchester,8301,Hillsborough,33011,,,1,0,0,0,1/27/2021
362,state,Georgia,HANCOCK STATE PRISON,701 Prison Blvd,Sparta,31087,Hancock,13141,33.24549405,-82.95092313,90,15,0,0,1/27/2021
,,Florida,HARDEE CI,6899 STATE RD 62,Bowling Green,33834,Hardee,12049,,,125,85,0,0,12/16/2020
1252,state,Tennessee,HARDEMAN COUNTY CORRECTIONAL FACILITY,2520 Union Springs Rd,Whiteville,38075,Hardeman,47069,35.28749994,-89.16037938,308,0,0,0,1/27/2021
984,state,North Carolina,HARNETT CORRECTIONAL INSTITUTION,1210 E Mcneill St,Lillington,27546,Harnett,37085,35.38741041,-78.80077653,46,0,1,0,1/27/2021
363,state,Georgia,HARRIS COUNTY CORRECTIONAL INSTITUTION,9982 Sr 116,Hamilton,31811,Harris,13145,32.76447267,-84.86400695,3,0,0,0,1/27/2021
1360,county,Texas,HARRIS COUNTY JAIL,701 N San Jacinto St,Houston,77002,Harris,48201,29.76464,-95.35769,0,0,6,0,1/27/2021
1548,state,Virginia,HARRISONBURG MENS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,6624 Beard Woods Lane,Harrisonburg,22802,Rockingham,51165,38.53186597,-78.81655787,26,0,0,0,1/27/2021
210,state,Connecticut,HARTFORD CORRECTIONAL CENTER,177 Weston St,Hartford,6120,Hartford,9003,41.79362408,-72.66139948,322,0,0,0,1/27/2021
1507,state,Vermont,HARTFORD PROBATION AND PAROLE,118 Prospect Street - Suite #200,White River Junction,5001,Windsor,50027,,,0,0,0,0,1/27/2021
1362,state,Texas,HAVINS UNIT,500 Fm 45 E,Brownwood,76801,Brown,48049,31.65653875,-98.97372368,78,40,0,0,1/27/2021
415,state,Hawaii,HAWAII COMMUNITY CORRECTIONAL CENTER,60 Punahele Street,Hilo,96720,Hawaii,15001,19.71830866,-155.0989632,1,0,0,0,1/27/2021
1549,state,Virginia,HAYNESVILLE CORRECTIONAL CENTER,421 Barnfield Rd,Haynesville,22472,Richmond,51159,37.95747468,-76.67065343,453,0,1,0,1/27/2021
1550,state,Virginia,HAYNESVILLE CORRECTIONAL UNIT 17,421 Barnfield Rd,Haynesville,22472,Richmond,51159,37.95747468,-76.67065343,1,0,0,0,1/27/2021
,county,Texas,HAYS JAIL,1307 Uhland Rd,San Marcos,78666,Hays,48209,,,0,0,0,0,1/20/2021
364,state,Georgia,HAYS STATE PRISON,777 Underwood Drive,Trion,30753,Chattooga,13055,34.50768663,-85.31195302,43,31,0,0,1/27/2021
1730,state,Delaware,HAZEL D PLANT WOMANS TREATMENT FACILITY,620 Baylor Boulevard,New Castle,19720,New Castle,10003,39.70245095,-75.58293544,0,0,0,0,1/27/2021
1930,federal,West Virginia,HAZELTON FCI,1640 Sky View Dr.,Bruceton Mills,26525,Preston,54077,39.67052865,-79.51460679,187,0,1,0,1/27/2021
1931,federal,West Virginia,HAZELTON USP,1640 Sky View Dr.,Bruceton Mills,26525,Preston,54077,39.67295836,-79.49687702,74,0,0,0,1/27/2021
1601,state,Washington,HELEN B RATCLIFF WORK RELEASE,1531 13Th Ave S,Seattle,98144,King,53033,47.58897428,-122.3163123,1,0,0,0,1/27/2021
365,state,Georgia,HELMS FACILITY,1275 Constitution Road Se,Atlanta,30316,Dekalb,13089,33.68857362,-84.33823463,0,4,0,0,1/27/2021
1888,county,Texas,HENDERSON COUNTY JAIL,206A N Murchison St,Athens,75751,Henderson,48213,32.20796931,-95.84566039,0,0,0,0,1/27/2021
1364,state,Texas,HENLEY STATE JAIL,7581 Hwy 321,Dayton,77535,Liberty,48291,30.10528282,-94.92968433,14,30,0,0,1/27/2021
695,county,Minnesota,HENNEPIN COUNTY JAIL,401 South Fourth Avenue,Minneapolis,55415,Hennepin,27053,44.97672,-93.26405,334,0,0,0,1/27/2021
502,state,Indiana,HERITAGE TRAIL CORRECTIONAL FACILITY,501 West Main Street,Plainfield,46168,Hendricks,18063,39.69366223,-86.40761718,55,33,0,0,1/27/2021
127,federal,California,HERLONG FEDERAL CORRECTIONAL INSTITUTION,741-925 Herlong Access Rd A-25,Herlong,96113,Lassen,6035,,,262,0,0,0,1/27/2021
,,Florida,HERNANDO CI,16415 SPRING HILL DR,Brooksville,34604,Hernando,12053,,,0,8,0,0,12/16/2020
1365,county,Texas,HIDALGO COUNTY JAIL,711 El Cibolo Rd,Edinburg,78541,Hidalgo,48215,26.41662,-98.12761,0,0,0,0,1/20/2021
128,state,California,HIGH DESERT STATE PRISON,475-750 Rice Canyon Road,Susanville,96127,Lassen,6035,40.4034569,-120.5258579,1977,537,2,0,1/27/2021
814,state,Nevada,HIGH DESERT STATE PRISON INDIAN VALLEY,22010 Cold Creek Rd,Indian Springs,89070,Clark,32003,36.51602216,-115.5846619,474,266,7,2,1/27/2021
1760,state,Rhode Island,HIGH SECURITY FACILITY,54 Power Rd,Cranston,2920,Providence,44007,41.74948583,-71.46198737,9,19,0,0,1/27/2021
1366,state,Texas,HIGHTOWER UNIT,902 Fm 686,Dayton,77535,Liberty,48291,30.10452088,-94.93349537,302,64,0,0,1/27/2021
465,state,Illinois,HILL CORRECTIONAL CENTER,600 South Linwood Road,Galesburg,61401,Knox,17095,40.93974548,-90.40695799,356,79,0,0,1/27/2021
276,federal,Florida,HILLSBOROUGH COUNTY RRC TAMPA,4102 W Hillsborough Ave,Tampa,33614,Hillsborough,12057,,,3,0,0,0,1/27/2021
1367,state,Texas,HILLTOP UNIT,1500 State School Rd,Gatesville,76598,Coryell,48099,31.4767101,-97.7350927,93,73,0,0,1/27/2021
1368,state,Texas,HOBBY UNIT,742 Fm 712,Marlin,76661,Falls,48145,31.2553124,-96.9088157,381,106,0,0,1/27/2021
1369,state,Texas,HODGE UNIT,379 Fm 2972 West,Rusk,75785,Cherokee,48073,31.80817742,-95.16273078,180,2,0,0,1/27/2021
985,state,North Carolina,HOKE CI,243 Old Hwy 211,Raeford,28376,Hoke,37093,35.0520132,-79.3412791,0,0,0,0,1/27/2021
1370,state,Texas,HOLLIDAY UNIT,295 Interstate Hwy 45 N,Huntsville,77320,Walker,48471,30.72762188,-95.58348947,383,100,0,0,1/27/2021
20,state,Alabama,HOLMAN CORRECTIONAL FACILITY,866 Ross Rd,Atmore,36503,Escambia,1053,31.13438612,-87.4498642,38,31,2,0,1/27/2021
,,Florida,HOLMES CI,3142 THOMAS DR,Bonifay,32425,Holmes,12059,,,174,44,0,0,12/16/2020
724,state,Mississippi,HOLMES HUMPHREYS COUNTY CORRECTIONAL FACILITY,23234 Hwy 12 E,Lexington,39095,Holmes,28051,33.10591845,-90.02500712,0,0,0,0,1/27/2021
,,Florida,HOMESTEAD CI,19000 SW 377TH ST,Florida City,33034,Miami-Dade,12086,,,303,56,0,0,12/16/2020
416,federal,Hawaii,HONOLULU FEDERAL DETENTION CENTER,353 Elliott St,Honolulu,96819,Honolulu,15003,,,8,0,0,0,1/27/2021
1889,county,Texas,HOOD COUNTY JAIL,400 Deputy Larry Miller Dr,Granbury,76048,Hood,48221,32.44463381,-97.80496991,0,0,0,0,1/27/2021
854,state,New Jersey,HOPE HALL,676 Fairview St,Camden,8104,Camden,34007,39.9139205,-75.114538,13,0,0,0,1/27/2021
917,federal,New York,HORIZON HOUSE RRC ALBANY,35 Elizabeth St.,Albany,12202,Albany,36001,,,0,0,0,0,1/27/2021
1371,state,Texas,HOSPITAL GALVESTON,809 Harborside Drive,Galveston,77555,Galveston,48167,29.31244302,-94.77785907,140,78,0,0,1/27/2021
1768,county,Wisconsin,HOUSE OF CORRECTION,8885 S 68Th St,Franklin,53132,Milwaukee,55079,42.88009616,-88.00214909,0,0,0,0,1/27/2021
1372,federal,Texas,HOUSTON FEDERAL DETENTION CENTER,1200 Texas Ave,Houston,77002,Harris,48201,29.75826373,-95.36070404,202,0,0,0,1/27/2021
1171,state,Pennsylvania,HOUTZDALE CORRECTIONAL INSTITUTION,209 Institution Dr,Houtzdale,16698,Clearfield,42033,40.81216966,-78.35675004,226,147,1,1,1/27/2021
1109,state,Oklahoma,HOWARD MCLEOD CORRECTIONAL CENTER,19603 E Whippoorwill Ln,Atoka,74525,Atoka,40005,34.15845038,-95.82001916,180,4,0,0,10/19/2020
226,state,Delaware,HOWARD R YOUNG CORRECTIONAL INSTITUTION,1301 E 12Th St,Wilmington,19802,New Castle,10003,39.7412423,-75.5294058,0,0,0,0,1/27/2021
918,state,New York,HUDSON CORRECTIONAL FACILITY,50 E Court St,Hudson,12534,Columbia,36021,42.24458968,-73.79309841,29,0,0,0,1/27/2021
366,state,Georgia,HUDSON TRANSITIONAL CENTER,100 Jim Hester Rd,LaGrange,30241,Troup,13285,,,2,1,0,0,1/27/2021
1373,state,Texas,HUGHES UNIT,3201 Fm 929,Gatesville,76597,Coryell,48099,31.48798332,-97.70412735,943,258,0,0,1/27/2021
1932,federal,Illinois,HUMAN SERVICE CENTER RRC PEORIA,228 NE Jefferson St,Peoria,61603,Peoria,17143,40.6999945,-89.5818164,5,0,0,0,1/27/2021
1750,state,Nevada,HUMBOLDT CONSERVATION CAMP,8105 Conservation Rd,Winnemucca,89446,Humboldt,32013,40.90021549,-117.921761,95,11,0,0,1/27/2021
,state,California,HUMBOLDT COUNTY,826 4th St,Eureka,95501,Humboldt,6023,,,0,1,0,0,1/20/2021
1890,county,Texas,HUNT COUNTY JAIL,2801 Stuart St,Greenville,75401,Hunt,48231,33.13770312,-96.10469534,0,0,0,0,1/27/2021
1172,state,Pennsylvania,HUNTINGDON CORRECTIONAL INSTITUTION,1100 Pike St,Huntingdon,16654,Huntingdon,42061,40.49111915,-78.02871657,237,169,7,0,1/27/2021
1374,state,Texas,HUNTSVILLE UNIT,815 12Th St,Huntsville,77348,Walker,48471,30.72166059,-95.54659217,555,71,0,0,1/27/2021
1375,state,Texas,HUTCHINS UNIT,1500 E Langdon Rd,Dallas,75241,Dallas,48113,32.66078179,-96.71488715,68,95,0,0,1/27/2021
541,state,Kansas,HUTCHINSON CORRECTIONAL FACILITY,500 Reformatory Street,Hutchinson,67504,Reno,20155,38.04458476,-97.91073579,1365,278,3,1,1/27/2021
1634,state,West Virginia,HUTTONSVILLE CORRECTIONAL CENTER,Us Hwy 250 S -  P.O. Box 1,Huttonsville,26273,Randolph,54083,38.69689119,-79.9795811,128,0,0,0,1/27/2021
986,state,North Carolina,HYDE CORRECTIONAL INSTITUTION,620 Prison Rd,Fairfield,27826,Hyde,37095,35.49419232,-76.33468785,203,0,1,0,1/27/2021
435,state,Idaho,IDAHO CORRECTIONAL INSTITUTION OROFINO,381 West Hospital Drive,Orofino,83544,Clearwater,16035,46.49197836,-116.2607095,0,43,0,0,1/27/2021
436,state,Idaho,IDAHO FALLS COMMUNITY REENTRY CENTER,3955 Bombardier Ave,Idaho Falls,83402,Bonneville,16019,43.46230015,-112.0639693,0,5,0,0,1/27/2021
437,state,Idaho,IDAHO MAXIMUM SECURITY INSTIUTION,13500 S Pleasant Valley Rd,Kuna,83634,Ada,16001,43.47938786,-116.2189574,0,37,0,0,1/27/2021
438,state,Idaho,IDAHO STATE CORRECTIONAL CENTER,14601 S Pleasant Valley Rd,Kuna,83634,Ada,16001,43.47119944,-116.2375874,0,89,0,0,1/27/2021
439,state,Idaho,IDAHO STATE CORRECTIONAL INSTITUTION,13500 S Pleasant Valley Rd,Kuna,83634,Ada,16001,43.47938786,-116.2189574,0,96,0,0,1/27/2021
466,state,Illinois,ILLINOIS RIVER CORRECTIONAL CENTER,1300 West Locust Street,Canton,61520,Fulton,17057,40.55672719,-90.08258486,214,107,0,0,1/27/2021
,state,California,IMPERIAL COUNTY,P.O. Box 1040,El Centro,92243,Imperial,6025,,,0,9,0,0,1/20/2021
1551,state,Virginia,INDIAN CREEK CORRECTIONAL CENTER,801 Sanderson Rd,Chesapeake,23328,Chesapeake,51550,36.61439825,-76.17807889,54,0,0,0,1/27/2021
815,state,Nevada,INDIAN SPRINGS SOUTHERN TRAINING CENTER,20825 Cold Creek Rd,Indian Springs,89070,Clark,32003,36.51743,-115.556137,220,9,0,0,1/20/2021
503,state,Indiana,INDIANA STATE PRISON,1 Park Row,Michigan City,46360,Laporte,18091,41.70343089,-86.9173169,72,108,2,0,1/27/2021
504,state,Indiana,INDIANA WOMENS PRISON,2596 Girls School Road,Indianapolis,46214,Marion,18097,39.80094018,-86.29189795,127,44,0,1,1/27/2021
1200,state,Rhode Island,INTAKE SERVICE CENTER,18 Slate Hill Rd,Cranston,2920,Providence,44007,41.74878365,-71.46383741,355,87,0,0,1/27/2021
671,state,Michigan,IONIA CORRECTIONAL FACILTY,1576 W Bluewater Hwy,Ionia,48846,Ionia,26067,42.98441226,-85.10165355,310,77,0,0,1/27/2021
529,state,Iowa,IOWA CORRECTIONAL INSTIUTION FOR WOMEN,420 Mill Street Southwest,Mitchellville,50169,Polk,19153,41.66299579,-93.3661037,21,37,0,0,1/27/2021
530,state,Iowa,IOWA MEDICAL AND CLASSIFICATION CENTER,2700 Coral Ridge Ave,Coralville,52241,Johnson,19103,41.71369597,-91.61182585,498,108,2,0,1/27/2021
531,state,Iowa,IOWA STATE PENITENTIARY,2111 330Th Avenue,Fort Madison,52627,Lee,19111,40.65361883,-91.30326789,229,94,2,0,1/27/2021
129,state,California,IRONWOOD STATE PRISON,19005 Wiley'S Well Road,Blythe,92225,Riverside,6065,33.56098104,-114.9260354,1107,354,1,0,1/27/2021
725,state,Mississippi,ISSAQUENA COUNTY CORRECTIONAL FACILITY,22746 Ms Hwy 1,Mayersville,39113,Issaquena,28055,32.9001814,-91.04858068,51,0,0,0,1/27/2021
1110,state,Oklahoma,JACKIE BRANNON CORRECTIONAL CENTER,900 N West St,Mcalester,74502,Pittsburg,40121,34.94343883,-95.78342094,286,9,0,0,10/19/2020
,,Florida,JACKSON CI,5563 10TH ST,Malone,32445,Jackson,12063,,,204,68,0,0,12/16/2020
1680,state,Wisconsin,JACKSON CORRECTIONAL INSTITUTION,N 6500 Haipek Rd,Black River Falls,54615,Jackson,55053,44.30538415,-90.79061237,592,78,0,0,1/27/2021
367,state,Georgia,JACKSON COUNTY CORRECTIONAL INSTITUTION,265 I.W. Davis Road,Jefferson,30549,Jackson,13157,34.15197172,-83.55731447,0,0,0,0,1/27/2021
1891,county,Texas,JACKSON COUNTY JAIL,115 W Main,Edna,77957,Jackson,48239,28.97758645,-96.64683924,0,0,0,0,1/27/2021
1741,state,Michigan,JACKSON REGIONAL OFFICE,,,,,,44.844176,-85.660493,0,3,0,0,1/27/2021
672,state,Michigan,JACKSON REGIONAL WAREHOUSE,1780 E Parnall Rd,Jackson,49201,Jackson,26075,,,0,4,0,0,1/27/2021
1742,state,Michigan,JACKSON TRAINING CENTER,,,,,,44.844176,-85.660493,0,2,0,0,1/27/2021
467,state,Illinois,JACKSONVILLE CORRECTIONAL CENTER,2268 East Morton Avenue,Jacksonville,62650,Morgan,17137,39.72668976,-90.17561449,473,165,0,0,1/27/2021
280,federal,Florida,JACKSONVILLE RESIDENTIAL REENTRY CENTER,1024 Superior St,Jacksonville,32254,Duval,12031,,,7,0,0,0,1/27/2021
855,state,New Jersey,JAMES A HEMM HOUSE,743 Dr. Martin Luther King Blvd,Newark,7103,Essex,34013,,,1,0,0,0,1/27/2021
1111,state,Oklahoma,JAMES CRABTREE CORRECTIONAL CENTER,216 N. Murray St.,Helena,73741,Alfalfa,40003,36.546387,-98.27838656,4,4,0,0,10/19/2020
1026,state,North Dakota,JAMES RIVER CORRECTIONAL CENTER,2521 Circle Dr,Jamestown,58401,Stutsman,38093,46.88322924,-98.68507045,341,92,1,1,1/27/2021
227,state,Delaware,JAMES T VAUGHN CORRECTIONAL CENTER,1181 Paddock Rd,Smyrna,19977,New Castle,10003,39.33295451,-75.59958958,0,0,8,0,1/27/2021
1236,state,South Dakota,JAMESON PRISON ANNEX SIOUX FALLS,1600 North Dr,Sioux Falls,57117,Minnehaha,46099,43.5690677,-96.72646849,209,24,2,0,1/25/2021
753,state,Missouri,JCCC JEFFERSON CITY,8200 No More Victims Rd,Jefferson City,65101,Cole,29051,,,0,0,0,0,1/27/2021
1751,state,Nevada,JEAN CONSERVATION CAMP,3 Prison Rd,Jean,89019,Clark,32003,35.77319303,-115.3153555,55,10,0,0,1/27/2021
,,Florida,JEFFERSON CI,1050 BIG JOE RD,Monticello,32344,Jefferson,12065,,,260,63,0,0,12/16/2020
368,state,Georgia,JEFFERSON COUNTY CORRECTIONAL INSTITUTION,1159 Clarks Mill Road,Louisville,30434,Jefferson,13163,33.02109834,-82.40712914,4,0,0,0,1/27/2021
1376,county,Texas,JEFFERSON COUNTY JAIL,1001 Pearl St,Beaumont,77701,Jefferson,48245,30.07945,-94.09359,0,0,0,0,1/27/2021
1965,county,Texas,JEFFERSON COUNTY PRIVATE JAIL,1001 Pearl St,Beaumont,77701,Jefferson,48245,30.07945354,-94.09358575,0,0,1,0,1/27/2021
726,state,Mississippi,JEFFERSON FRANKLIN COUNTY CORRECTIONAL FACILITY,279 Hwy 33,Fayette,39069,Jefferson,28063,31.70070566,-91.07479296,0,0,0,0,1/27/2021
369,state,Georgia,JENKINS CORRECTIONAL CENTER,3404 Kent Farm Dr,Millen,30442,Jenkins,13165,,,31,0,4,0,1/27/2021
1112,state,Oklahoma,JESS DUNN CORRECTIONAL CENTER,601 S 124Th St W,Taft,74463,Muskogee,40101,35.75480015,-95.55572737,4,5,0,0,10/19/2020
611,state,Maryland,JESSUP CORRECTIONAL INSTITUTION,P O Box 549 -  House Of Correction Rd,Jessup,20794,Anne Arundel,24003,39.1416755,-76.7703613,511,195,2,0,1/27/2021
1379,state,Texas,JESTER 3 UNIT,3 Jester Rd,Richmond,77406,Fort Bend,48157,29.62263746,-95.70805635,447,73,0,0,1/27/2021
1380,state,Texas,JESTER 4 UNIT,4 Jester Rd,Richmond,77406,Fort Bend,48157,29.6227414,-95.7031381,59,66,0,0,1/27/2021
612,federal,Maryland,JESUP FEDERAL CORRECTIONAL INSTITUTION,2600 US-301,Jesup,31599,Wayne,13305,,,405,0,2,0,1/27/2021
1113,state,Oklahoma,JIM E HAMILTON CORRECTIONAL CENTER,53468 Mineral Springs Rd,Hodgen,74939,Le Flore,40079,34.74930656,-94.63593529,13,16,0,0,10/19/2020
1681,state,Wisconsin,JOHN C BURKE CORRECTIONAL CENTER,900 S Madison St,Waupun,53963,Dodge,55027,43.62074161,-88.7371507,39,20,0,0,1/27/2021
1114,state,Oklahoma,JOHN LILLEY CORRECTIONAL CENTER,407971 Hwy 62E,Boley,74829,Okfuskee,40107,35.48108682,-96.4731292,71,4,0,0,10/19/2020
1966,county,Texas,JOHNSON COUNTY PRIVATE JAIL,1800 Ridgemar Dr,Cleburne,76031,Johnson,48251,32.37495764,-97.38857835,0,0,0,0,1/20/2021
370,state,Georgia,JOHNSON STATE PRISON,290 Donovan-Harrison Road,Wrightsville,31096,Johnson,13167,32.74353362,-82.70234985,47,15,1,0,1/27/2021
987,state,North Carolina,JOHNSTON CORRECTIONAL INSTITUTION,2465 Us 70 W,Smithfield,27577,Johnston,37101,35.557452,-78.32899764,127,0,0,0,1/27/2021
1382,state,Texas,JOHNSTON UNIT,703 Airport Rd,Winnsboro,75494,Wood,48499,32.93833146,-95.28339493,56,31,0,0,1/27/2021
468,state,Illinois,JOLIET TREATMENT CENTER,2848 West Mcdonough,Joliet,60436,Will,17197,41.51234669,-88.15264614,7,72,0,0,1/27/2021
1383,state,Texas,JORDAN UNIT,1992 Helton Rd,Pampa,79065,Gray,48179,35.56615923,-100.8882408,479,99,0,0,1/27/2021
1115,state,Oklahoma,JOSEPH HARP CORRECTIONAL CENTER,16161 Moffat Rd,Lexington,73051,Cleveland,40027,35.03193266,-97.2027072,211,24,7,0,10/19/2020
1769,county,Wisconsin,JUVENILE JUSTICE CENTER,10201 W Watertown Plank Rd,Wauwatosa,53226,Milwaukee,55079,43.04402836,-88.03992305,0,0,0,0,1/27/2021
754,state,Missouri,KANSAS CITY REENTRY CENTER,651 Mulberry St,Kansas City,64101,Jackson,29095,39.10671402,-94.59760549,0,0,0,0,1/27/2021
542,state,Kansas,KANSAS JUVENILE CORRECTIONAL COMPLEX,1430 Northwest 25Th Street,Topeka,66618,Shawnee,20177,39.09678729,-95.68423367,19,66,0,0,1/27/2021
1967,county,Texas,KARNES COUNTY PRIVATE JAIL,810 Commerce St,Karnes City,78118,Karnes,48255,28.88349892,-97.9118536,0,0,0,0,1/20/2021
1116,state,Oklahoma,KATE BARNARD CORRECTIONAL CENTER,3300 Martin Luther King Ave,Oklahoma City,73111,Oklahoma,40109,35.5022166,-97.47451881,2,6,0,0,10/19/2020
417,state,Hawaii,KAUAI COMMUNITY CORRECTIONAL CENTER,3-5351 Kuhio Highway,Lihue,96766,Kauai,15007,22.02515252,-159.3428192,0,0,0,0,1/27/2021
1892,county,Texas,KAUFMAN COUNTY JAIL,1900 E Us Hwy 175,Kaufman,75142,Kaufman,48257,32.55946042,-96.29443557,0,0,0,0,1/27/2021
1552,state,Virginia,KEEN MOUNTAIN CORRECTIONAL CENTER,State Route 629,Oakwood,24631,Buchanan,51027,37.22341363,-81.9796887,15,0,1,0,1/27/2021
1387,state,Texas,KEGANS UNIT,1200 Baker St,Houston,77002,Harris,48201,29.7633275,-95.35605784,66,27,0,0,1/27/2021
727,state,Mississippi,KEMPER NESHOBA COUNTY CORRECTIONAL FACILITY,374 Stennis Industrial Park Rd,Dekalb,39328,Kemper,28069,32.77048178,-88.68436064,2,0,0,0,1/27/2021
1635,state,West Virginia,KENNETH HONEY RUBENSTEIN JUVENILE CENTER,141 Forestry Camp Rd,Davis,26260,Tucker,54093,39.14948105,-79.44272067,0,0,0,0,1/27/2021
1682,state,Wisconsin,KENOSHA CORRECTIONAL CENTER,6353 14Th Ave,Kenosha,53143,Kenosha,55059,42.57653784,-87.82654203,2,4,0,0,1/27/2021
560,state,Kentucky,KENTUCKY CORRECTIONAL INSTITUTION FOR WOMEN,3000 Ash Ave,Pewee Valley,40056,Shelby,21211,38.2854756,-85.45711972,403,60,0,0,1/27/2021
561,state,Kentucky,KENTUCKY STATE PENITENTIARY,266 Water St,Eddyville,42038,Lyon,21143,37.04927104,-88.07574221,1,26,1,0,1/27/2021
562,state,Kentucky,KENTUCKY STATE REFORMATORY,3001 W Hwy 146,Lagrange,40032,Oldham,21185,38.40389133,-85.41658269,534,83,28,2,1/27/2021
,state,California,KERN COUNTY,1415 Truxtun Ave,Bakersfield,93301,Kern,6029,,,0,20,0,0,1/20/2021
131,state,California,KERN VALLEY STATE PRISON,3000 West Cecil Avenue,Delano,93216,Kern,6029,35.76647437,-119.3253627,879,523,6,0,1/27/2021
1215,state,South Carolina,KERSHAW CORRECTIONAL INSTITUTION,4848 Goldmine Hwy,Kershaw,29067,Lancaster,45057,34.59620877,-80.55157174,95,32,0,0,1/27/2021
1683,state,Wisconsin,KETTLE MORAINE CORRECTIONAL INSTITUTION,W9071 Forest Dr,Plymouth,53073,Sheboygan,55117,43.71981938,-88.15039839,882,149,1,0,1/27/2021
469,state,Illinois,KEWANEE LIFE SKILLS REENTRY CENTER,2021 Kentville Road,Kewanee,61443,Henry,17073,41.25333209,-89.89171233,15,46,0,0,1/27/2021
22,state,Alabama,KILBY CORRECTIONAL FACILITY,12201 Wares Ferry Rd,Montgomery,36117,Montgomery,1101,32.38835654,-86.1009811,11,42,2,0,1/27/2021
55,state,Arizona,KINGMAN STATE PRISON,4626 West English Drive,Golden Valley,86414,Mohave,4015,35.02891497,-114.1796097,161,0,2,0,1/27/2021
673,state,Michigan,KINROSS CORRECTIONAL FACILITY,4533 W. Industrial Park Drive,Kincheloe,49788,Chippewa,26033,46.24908495,-84.4546902,1137,129,8,0,1/27/2021
