date,county,fips,Staff Confirmed Cases,Patients Confirmed Cases,Staff Deaths,Patients Deaths,state,state2
2021-01-16,Tehama,103,20,57,0,13,California,CA
2021-01-16,Trinity,105,11,1,0,1,California,CA
2021-01-16,Tulare,107,802,983,1,145,California,CA
2021-01-16,Tuolumne,109,30,61,0,3,California,CA
2021-01-16,Ventura,111,1128,1268,2,53,California,CA
2021-01-16,Yolo,113,267,284,2,41,California,CA
2021-01-16,Yuba,115,37,50,0,2,California,CA
2021-01-17,Alameda,1,1863,2742,8,169,California,CA
2021-01-17,Amador,5,29,62,0,19,California,CA
2021-01-17,Butte,7,348,547,1,35,California,CA
2021-01-17,Calaveras,9,21,58,0,1,California,CA
2021-01-17,Colusa,11,73,43,0,2,California,CA
2021-01-17,Contra Costa,13,814,1219,5,106,California,CA
2021-01-17,Del Norte,15,15,1,0,0,California,CA
2021-01-17,El Dorado,17,195,217,0,21,California,CA
2021-01-17,Fresno,19,1558,1752,4,179,California,CA
2021-01-17,Glenn,21,53,74,0,2,California,CA
2021-01-17,Humboldt,23,31,60,1,3,California,CA
2021-01-17,Imperial,25,144,174,1,21,California,CA
2021-01-17,Inyo,27,39,66,0,12,California,CA
2021-01-17,Kern,29,1047,1124,0,73,California,CA
2021-01-17,Kings,31,168,165,0,24,California,CA
2021-01-17,Lake,33,62,110,0,13,California,CA
2021-01-17,Lassen,35,14,33,0,1,California,CA
2021-01-17,Los Angeles,37,19907,24509,97,2946,California,CA
2021-01-17,Madera,39,200,302,0,25,California,CA
2021-01-17,Marin,41,390,461,2,49,California,CA
2021-01-17,Mariposa,43,1,0,0,0,California,CA
2021-01-17,Mendocino,45,5,29,1,2,California,CA
2021-01-17,Merced,47,205,227,1,6,California,CA
2021-01-17,Modoc,49,47,46,0,2,California,CA
2021-01-17,Monterey,53,473,588,0,46,California,CA
2021-01-17,Napa,55,192,110,2,18,California,CA
2021-01-17,Nevada,57,151,208,0,47,California,CA
2021-01-17,Orange,59,5024,5735,17,598,California,CA
2021-01-17,Placer,61,417,636,1,43,California,CA
2021-01-17,Plumas,63,2,1,0,1,California,CA
2021-01-17,Riverside,65,3190,4007,12,294,California,CA
2021-01-17,Sacramento,67,2135,3034,6,188,California,CA
2021-01-17,San Benito,69,29,17,1,3,California,CA
2021-01-17,San Bernardino,71,3082,4037,12,305,California,CA
2021-01-17,San Diego,73,4530,5446,12,353,California,CA
2021-01-17,San Francisco,75,595,735,3,44,California,CA
2021-01-17,San Joaquin,77,1527,2048,3,187,California,CA
2021-01-17,San Luis Obispo,79,261,313,0,41,California,CA
2021-01-17,San Mateo,81,646,1008,5,114,California,CA
2021-01-17,Santa Barbara,83,606,527,1,30,California,CA
2021-01-17,Santa Clara,85,2405,3019,10,248,California,CA
2021-01-17,Santa Cruz,87,304,526,0,72,California,CA
2021-01-17,Shasta,89,435,381,0,45,California,CA
2021-01-17,Sierra,91,1,0,0,0,California,CA
2021-01-17,Siskiyou,93,1,1,0,0,California,CA
2021-01-17,Solano,95,296,489,1,23,California,CA
2021-01-17,Sonoma,97,624,745,1,36,California,CA
2021-01-17,Stanislaus,99,1288,1614,1,161,California,CA
2021-01-17,Sutter,101,237,272,0,5,California,CA
2021-01-17,Tehama,103,20,57,0,13,California,CA
2021-01-17,Trinity,105,11,1,0,1,California,CA
2021-01-17,Tulare,107,803,983,1,145,California,CA
2021-01-17,Tuolumne,109,30,61,0,3,California,CA
2021-01-17,Ventura,111,1131,1268,2,64,California,CA
2021-01-17,Yolo,113,267,284,2,41,California,CA
2021-01-17,Yuba,115,37,50,0,2,California,CA
2021-01-18,Alameda,1,1868,2748,8,170,California,CA
2021-01-18,Amador,5,29,62,0,19,California,CA
2021-01-18,Butte,7,348,548,1,35,California,CA
2021-01-18,Calaveras,9,21,58,0,1,California,CA
2021-01-18,Colusa,11,73,43,0,2,California,CA
2021-01-18,Contra Costa,13,817,1221,5,106,California,CA
2021-01-18,Del Norte,15,15,1,0,0,California,CA
2021-01-18,El Dorado,17,195,217,0,21,California,CA
2021-01-18,Fresno,19,1563,1752,4,180,California,CA
2021-01-18,Glenn,21,53,74,0,2,California,CA
2021-01-18,Humboldt,23,31,60,1,3,California,CA
2021-01-18,Imperial,25,144,174,1,21,California,CA
2021-01-18,Inyo,27,39,66,0,12,California,CA
2021-01-18,Kern,29,1051,1125,0,75,California,CA
2021-01-18,Kings,31,169,165,0,24,California,CA
2021-01-18,Lake,33,63,110,0,13,California,CA
2021-01-18,Lassen,35,14,33,0,1,California,CA
2021-01-18,Los Angeles,37,19942,24562,97,2975,California,CA
2021-01-18,Madera,39,200,305,0,25,California,CA
2021-01-18,Marin,41,390,461,2,49,California,CA
2021-01-18,Mariposa,43,1,0,0,0,California,CA
2021-01-18,Mendocino,45,5,29,1,2,California,CA
2021-01-18,Merced,47,206,227,1,6,California,CA
2021-01-18,Modoc,49,47,46,0,2,California,CA
2021-01-18,Monterey,53,474,597,0,48,California,CA
2021-01-18,Napa,55,192,110,2,18,California,CA
2021-01-18,Nevada,57,151,209,0,47,California,CA
2021-01-18,Orange,59,5032,5751,17,601,California,CA
2021-01-18,Placer,61,418,636,1,43,California,CA
2021-01-18,Plumas,63,2,1,0,1,California,CA
2021-01-18,Riverside,65,3202,4015,12,294,California,CA
2021-01-18,Sacramento,67,2135,3035,6,188,California,CA
2021-01-18,San Benito,69,29,17,1,3,California,CA
2021-01-18,San Bernardino,71,3083,4042,12,305,California,CA
2021-01-18,San Diego,73,4542,5468,12,354,California,CA
2021-01-18,San Francisco,75,605,777,3,44,California,CA
2021-01-18,San Joaquin,77,1528,2051,3,188,California,CA
2021-01-18,San Luis Obispo,79,261,316,0,41,California,CA
2021-01-18,San Mateo,81,650,1020,5,115,California,CA
2021-01-18,Santa Barbara,83,607,527,1,31,California,CA
2021-01-18,Santa Clara,85,2410,3026,10,248,California,CA
2021-01-18,Santa Cruz,87,304,526,0,73,California,CA
2021-01-18,Shasta,89,436,382,0,45,California,CA
2021-01-18,Sierra,91,1,0,0,0,California,CA
2021-01-18,Siskiyou,93,1,1,0,0,California,CA
2021-01-18,Solano,95,296,489,1,23,California,CA
2021-01-18,Sonoma,97,625,746,1,36,California,CA
2021-01-18,Stanislaus,99,1290,1619,1,161,California,CA
2021-01-18,Sutter,101,237,272,0,5,California,CA
2021-01-18,Tehama,103,20,57,0,13,California,CA
2021-01-18,Trinity,105,11,1,0,1,California,CA
2021-01-18,Tulare,107,805,984,1,145,California,CA
2021-01-18,Tuolumne,109,30,61,0,3,California,CA
2021-01-18,Ventura,111,1137,1272,2,77,California,CA
2021-01-18,Yolo,113,268,290,2,41,California,CA
2021-01-18,Yuba,115,37,50,0,2,California,CA
2021-01-19,Alameda,1,1896,2804,8,184,California,CA
2021-01-19,Amador,5,29,62,0,19,California,CA
2021-01-19,Butte,7,370,572,2,35,California,CA
2021-01-19,Calaveras,9,21,58,0,1,California,CA
2021-01-19,Colusa,11,73,53,0,2,California,CA
2021-01-19,Contra Costa,13,851,1266,5,106,California,CA
2021-01-19,Del Norte,15,15,1,0,0,California,CA
2021-01-19,El Dorado,17,196,217,0,21,California,CA
2021-01-19,Fresno,19,1574,1757,4,182,California,CA
2021-01-19,Glenn,21,53,74,0,2,California,CA
2021-01-19,Humboldt,23,31,60,1,3,California,CA
2021-01-19,Imperial,25,144,174,1,21,California,CA
2021-01-19,Inyo,27,39,66,0,12,California,CA
2021-01-19,Kern,29,1053,1129,0,76,California,CA
2021-01-19,Kings,31,177,165,0,24,California,CA
2021-01-19,Lake,33,63,110,0,13,California,CA
2021-01-19,Lassen,35,14,33,0,1,California,CA
2021-01-19,Los Angeles,37,20099,24736,96,2997,California,CA
2021-01-19,Madera,39,202,305,0,25,California,CA
2021-01-19,Marin,41,395,479,2,50,California,CA
2021-01-19,Mariposa,43,1,0,0,0,California,CA
2021-01-19,Mendocino,45,5,29,1,2,California,CA
2021-01-19,Merced,47,206,227,1,6,California,CA
2021-01-19,Modoc,49,47,47,0,2,California,CA
2021-01-19,Monterey,53,487,601,0,49,California,CA
2021-01-19,Napa,55,208,134,3,19,California,CA
2021-01-19,Nevada,57,151,209,0,47,California,CA
2021-01-19,Orange,59,5094,5823,17,614,California,CA
2021-01-19,Placer,61,418,644,2,46,California,CA
2021-01-19,Plumas,63,2,1,0,1,California,CA
2021-01-19,Riverside,65,3245,4082,12,294,California,CA
2021-01-19,Sacramento,67,2153,3067,6,188,California,CA
2021-01-19,San Benito,69,30,17,1,3,California,CA
2021-01-19,San Bernardino,71,3108,4060,12,307,California,CA
2021-01-19,San Diego,73,4658,5618,13,363,California,CA
2021-01-19,San Francisco,75,625,783,3,45,California,CA
2021-01-19,San Joaquin,77,1536,2070,3,189,California,CA
2021-01-19,San Luis Obispo,79,261,319,0,41,California,CA
2021-01-19,San Mateo,81,670,1043,5,116,California,CA
2021-01-19,Santa Barbara,83,621,535,1,31,California,CA
2021-01-19,Santa Clara,85,2433,3044,10,251,California,CA
2021-01-19,Santa Cruz,87,319,545,0,74,California,CA
2021-01-19,Shasta,89,447,388,0,45,California,CA
2021-01-19,Sierra,91,1,0,0,0,California,CA
2021-01-19,Siskiyou,93,1,1,0,0,California,CA
2021-01-19,Solano,95,299,508,1,23,California,CA
2021-01-19,Sonoma,97,636,770,1,36,California,CA
2021-01-19,Stanislaus,99,1295,1625,1,161,California,CA
2021-01-19,Sutter,101,239,274,0,5,California,CA
2021-01-19,Tehama,103,21,58,0,14,California,CA
2021-01-19,Trinity,105,11,1,0,1,California,CA
2021-01-19,Tulare,107,805,984,1,146,California,CA
2021-01-19,Tuolumne,109,30,62,0,3,California,CA
2021-01-19,Ventura,111,1171,1287,2,81,California,CA
2021-01-19,Yolo,113,271,295,2,41,California,CA
2021-01-19,Yuba,115,37,50,0,2,California,CA
2021-01-20,Alameda,1,1908,2817,8,187,California,CA
2021-01-20,Amador,5,29,62,0,19,California,CA
2021-01-20,Butte,7,370,573,2,35,California,CA
2021-01-20,Calaveras,9,21,58,0,1,California,CA
2021-01-20,Colusa,11,73,54,0,2,California,CA
2021-01-20,Contra Costa,13,858,1273,5,107,California,CA
2021-01-20,Del Norte,15,15,1,0,0,California,CA
2021-01-20,El Dorado,17,200,217,0,31,California,CA
2021-01-20,Fresno,19,1580,1758,4,182,California,CA
2021-01-20,Glenn,21,53,74,0,2,California,CA
2021-01-20,Humboldt,23,31,60,1,3,California,CA
2021-01-20,Imperial,25,144,174,1,22,California,CA
2021-01-20,Inyo,27,40,66,0,12,California,CA
2021-01-20,Kern,29,1058,1138,0,77,California,CA
2021-01-20,Kings,31,178,166,0,24,California,CA
2021-01-20,Lake,33,64,110,0,13,California,CA
2021-01-20,Lassen,35,14,33,0,1,California,CA
2021-01-20,Los Angeles,37,20195,24926,97,3050,California,CA
2021-01-20,Madera,39,202,306,0,25,California,CA
2021-01-20,Marin,41,395,479,2,50,California,CA
2021-01-20,Mariposa,43,1,0,0,0,California,CA
2021-01-20,Mendocino,45,5,29,1,2,California,CA
2021-01-20,Merced,47,207,227,1,6,California,CA
2021-01-20,Modoc,49,47,47,0,2,California,CA
2021-01-20,Monterey,53,487,606,0,50,California,CA
2021-01-20,Napa,55,211,134,3,20,California,CA
2021-01-20,Nevada,57,151,209,0,47,California,CA
2021-01-20,Orange,59,5127,5899,17,617,California,CA
2021-01-20,Placer,61,440,661,2,46,California,CA
2021-01-20,Plumas,63,2,1,0,1,California,CA
2021-01-20,Riverside,65,3262,4119,12,296,California,CA
2021-01-20,Sacramento,67,2154,3081,6,188,California,CA
2021-01-20,San Benito,69,30,17,1,3,California,CA
2021-01-20,San Bernardino,71,3125,4068,12,308,California,CA
2021-01-20,San Diego,73,4697,5674,13,364,California,CA
2021-01-20,San Francisco,75,626,786,3,45,California,CA
2021-01-20,San Joaquin,77,1539,2074,3,189,California,CA
2021-01-20,San Luis Obispo,79,262,320,0,41,California,CA
2021-01-20,San Mateo,81,685,1058,5,117,California,CA
2021-01-20,Santa Barbara,83,621,535,1,31,California,CA
2021-01-20,Santa Clara,85,2446,3053,10,261,California,CA
2021-01-20,Santa Cruz,87,319,545,0,74,California,CA
2021-01-20,Shasta,89,447,388,0,45,California,CA
2021-01-20,Sierra,91,1,0,0,0,California,CA
2021-01-20,Siskiyou,93,1,1,0,0,California,CA
2021-01-20,Solano,95,302,508,1,24,California,CA
2021-01-20,Sonoma,97,639,776,1,36,California,CA
2021-01-20,Stanislaus,99,1295,1625,1,161,California,CA
2021-01-20,Sutter,101,239,274,0,5,California,CA
2021-01-20,Tehama,103,21,58,0,14,California,CA
2021-01-20,Trinity,105,11,1,0,1,California,CA
2021-01-20,Tulare,107,807,986,1,147,California,CA
2021-01-20,Tuolumne,109,40,64,0,3,California,CA
2021-01-20,Ventura,111,1186,1305,2,83,California,CA
2021-01-20,Yolo,113,276,295,2,41,California,CA
2021-01-20,Yuba,115,38,54,0,2,California,CA
2021-01-21,Alameda,1,1922,2822,8,189,California,CA
2021-01-21,Amador,5,29,62,0,19,California,CA
2021-01-21,Butte,7,373,575,2,36,California,CA
2021-01-21,Calaveras,9,21,58,0,1,California,CA
2021-01-21,Colusa,11,73,54,0,2,California,CA
2021-01-21,Contra Costa,13,860,1279,5,108,California,CA
2021-01-21,Del Norte,15,15,1,0,0,California,CA
2021-01-21,El Dorado,17,202,217,0,31,California,CA
2021-01-21,Fresno,19,1585,1760,4,182,California,CA
2021-01-21,Glenn,21,53,74,0,2,California,CA
2021-01-21,Humboldt,23,31,60,1,3,California,CA
2021-01-21,Imperial,25,144,174,1,22,California,CA
2021-01-21,Inyo,27,40,66,0,12,California,CA
2021-01-21,Kern,29,1063,1157,0,77,California,CA
2021-01-21,Kings,31,178,166,0,24,California,CA
2021-01-21,Lake,33,64,110,0,13,California,CA
2021-01-21,Lassen,35,14,33,0,1,California,CA
2021-01-21,Los Angeles,37,20264,25045,97,3088,California,CA
2021-01-21,Madera,39,203,306,0,25,California,CA
2021-01-21,Marin,41,397,482,2,49,California,CA
2021-01-21,Mariposa,43,1,0,0,0,California,CA
2021-01-21,Mendocino,45,5,29,1,2,California,CA
2021-01-21,Merced,47,208,227,1,6,California,CA
2021-01-21,Modoc,49,47,47,0,2,California,CA
2021-01-21,Monterey,53,487,609,0,51,California,CA
2021-01-21,Napa,55,214,134,3,20,California,CA
2021-01-21,Nevada,57,167,209,0,47,California,CA
2021-01-21,Orange,59,5142,5924,18,620,California,CA
2021-01-21,Placer,61,445,682,2,46,California,CA
2021-01-21,Plumas,63,2,1,0,1,California,CA
2021-01-21,Riverside,65,3266,4154,12,296,California,CA
2021-01-21,Sacramento,67,2159,3086,6,188,California,CA
2021-01-21,San Benito,69,30,17,1,3,California,CA
2021-01-21,San Bernardino,71,3140,4082,12,311,California,CA
2021-01-21,San Diego,73,4760,5740,12,366,California,CA
2021-01-21,San Francisco,75,628,788,3,46,California,CA
2021-01-21,San Joaquin,77,1545,2084,3,190,California,CA
2021-01-21,San Luis Obispo,79,264,326,0,41,California,CA
2021-01-21,San Mateo,81,691,1078,5,120,California,CA
2021-01-21,Santa Barbara,83,629,543,1,33,California,CA
2021-01-21,Santa Clara,85,2447,3062,10,261,California,CA
2021-01-21,Santa Cruz,87,322,546,0,74,California,CA
2021-01-21,Shasta,89,449,388,0,45,California,CA
2021-01-21,Sierra,91,1,0,0,0,California,CA
2021-01-21,Siskiyou,93,1,1,0,0,California,CA
2021-01-21,Solano,95,302,508,1,24,California,CA
2021-01-21,Sonoma,97,642,779,1,36,California,CA
2021-01-21,Stanislaus,99,1299,1642,1,161,California,CA
2021-01-21,Sutter,101,242,274,0,5,California,CA
2021-01-21,Tehama,103,21,58,0,14,California,CA
2021-01-21,Trinity,105,11,1,0,1,California,CA
2021-01-21,Tulare,107,809,987,1,147,California,CA
2021-01-21,Tuolumne,109,50,65,0,3,California,CA
2021-01-21,Ventura,111,1217,1350,1,84,California,CA
2021-01-21,Yolo,113,276,295,2,41,California,CA
2021-01-21,Yuba,115,38,55,0,2,California,CA
2021-01-22,Alameda,1,1940,2868,8,189,California,CA
2021-01-22,Amador,5,29,62,0,19,California,CA
2021-01-22,Butte,7,373,579,2,36,California,CA
2021-01-22,Calaveras,9,21,58,0,1,California,CA
2021-01-22,Colusa,11,73,54,0,2,California,CA
2021-01-22,Contra Costa,13,861,1287,5,108,California,CA
2021-01-22,Del Norte,15,16,1,0,0,California,CA
2021-01-22,El Dorado,17,205,217,0,31,California,CA
2021-01-22,Fresno,19,1590,1761,4,184,California,CA
2021-01-22,Glenn,21,53,74,0,2,California,CA
2021-01-22,Humboldt,23,31,60,1,3,California,CA
2021-01-22,Imperial,25,144,175,1,22,California,CA
2021-01-22,Inyo,27,41,66,0,12,California,CA
2021-01-22,Kern,29,1064,1162,0,77,California,CA
2021-01-22,Kings,31,178,176,0,24,California,CA
2021-01-22,Lake,33,65,110,0,13,California,CA
2021-01-22,Lassen,35,14,33,0,1,California,CA
2021-01-22,Los Angeles,37,20314,25122,97,3110,California,CA
2021-01-22,Madera,39,203,306,0,25,California,CA
2021-01-22,Marin,41,397,482,2,49,California,CA
2021-01-22,Mariposa,43,1,0,0,0,California,CA
2021-01-22,Mendocino,45,5,29,1,2,California,CA
2021-01-22,Merced,47,208,227,1,6,California,CA
2021-01-22,Modoc,49,47,47,0,2,California,CA
2021-01-22,Monterey,53,488,610,0,51,California,CA
2021-01-22,Napa,55,214,134,3,20,California,CA
2021-01-22,Nevada,57,167,209,0,47,California,CA
2021-01-22,Orange,59,5151,5958,18,624,California,CA
2021-01-22,Placer,61,445,683,2,46,California,CA
2021-01-22,Plumas,63,2,1,0,1,California,CA
2021-01-22,Riverside,65,3272,4162,12,296,California,CA
2021-01-22,Sacramento,67,2160,3088,6,188,California,CA
2021-01-22,San Benito,69,30,17,1,3,California,CA
2021-01-22,San Bernardino,71,3144,4086,12,313,California,CA
2021-01-22,San Diego,73,4781,5767,12,368,California,CA
2021-01-22,San Francisco,75,646,790,3,46,California,CA
2021-01-22,San Joaquin,77,1548,2086,3,190,California,CA
2021-01-22,San Luis Obispo,79,264,326,0,41,California,CA
2021-01-22,San Mateo,81,692,1090,5,122,California,CA
2021-01-22,Santa Barbara,83,629,545,1,33,California,CA
2021-01-22,Santa Clara,85,2453,3065,10,261,California,CA
2021-01-22,Santa Cruz,87,322,546,0,74,California,CA
2021-01-22,Shasta,89,454,395,0,45,California,CA
2021-01-22,Sierra,91,1,0,0,0,California,CA
2021-01-22,Siskiyou,93,1,1,0,0,California,CA
2021-01-22,Solano,95,307,513,1,24,California,CA
2021-01-22,Sonoma,97,655,813,1,36,California,CA
2021-01-22,Stanislaus,99,1300,1646,1,161,California,CA
2021-01-22,Sutter,101,245,278,0,5,California,CA
2021-01-22,Tehama,103,21,58,0,14,California,CA
2021-01-22,Trinity,105,11,1,0,1,California,CA
2021-01-22,Tulare,107,810,988,1,147,California,CA
2021-01-22,Tuolumne,109,50,65,0,3,California,CA
2021-01-22,Ventura,111,1218,1356,1,84,California,CA
2021-01-22,Yolo,113,277,296,2,41,California,CA
2021-01-22,Yuba,115,39,56,0,2,California,CA
2021-01-23,Alameda,1,1950,2873,8,189,California,CA
2021-01-23,Amador,5,30,63,0,19,California,CA
2021-01-23,Butte,7,373,579,2,36,California,CA
2021-01-23,Calaveras,9,21,58,0,1,California,CA
2021-01-23,Colusa,11,73,54,0,2,California,CA
2021-01-23,Contra Costa,13,863,1298,5,108,California,CA
2021-01-23,Del Norte,15,16,1,0,0,California,CA
2021-01-23,El Dorado,17,208,219,0,31,California,CA
2021-01-23,Fresno,19,1591,1762,4,184,California,CA
2021-01-23,Glenn,21,53,74,0,2,California,CA
2021-01-23,Humboldt,23,31,60,1,3,California,CA
2021-01-23,Imperial,25,146,175,1,22,California,CA
2021-01-23,Inyo,27,41,66,0,12,California,CA
2021-01-23,Kern,29,1068,1163,0,77,California,CA
2021-01-23,Kings,31,178,176,0,24,California,CA
2021-01-23,Lake,33,65,110,0,13,California,CA
2021-01-23,Lassen,35,14,33,0,1,California,CA
2021-01-23,Los Angeles,37,20345,25155,97,3122,California,CA
2021-01-23,Madera,39,203,307,0,25,California,CA
2021-01-23,Marin,41,397,482,2,49,California,CA
2021-01-23,Mariposa,43,1,0,0,0,California,CA
2021-01-23,Mendocino,45,5,29,1,2,California,CA
2021-01-23,Merced,47,210,241,1,6,California,CA
2021-01-23,Modoc,49,47,47,0,2,California,CA
2021-01-23,Monterey,53,488,611,0,51,California,CA
2021-01-23,Napa,55,215,139,3,20,California,CA
2021-01-23,Nevada,57,168,209,0,48,California,CA
2021-01-23,Orange,59,5163,5998,18,624,California,CA
2021-01-23,Placer,61,445,684,2,46,California,CA
2021-01-23,Plumas,63,2,1,0,1,California,CA
2021-01-23,Riverside,65,3276,4170,12,296,California,CA
2021-01-23,Sacramento,67,2164,3099,6,188,California,CA
2021-01-23,San Benito,69,30,17,1,3,California,CA
2021-01-23,San Bernardino,71,3147,4086,12,313,California,CA
2021-01-23,San Diego,73,4801,5783,12,368,California,CA
2021-01-23,San Francisco,75,649,790,3,46,California,CA
2021-01-23,San Joaquin,77,1552,2087,3,193,California,CA
2021-01-23,San Luis Obispo,79,264,326,0,42,California,CA
2021-01-23,San Mateo,81,693,1090,5,125,California,CA
2021-01-23,Santa Barbara,83,641,547,1,33,California,CA
2021-01-23,Santa Clara,85,2456,3066,10,261,California,CA
2021-01-23,Santa Cruz,87,322,546,0,74,California,CA
2021-01-23,Shasta,89,455,395,0,45,California,CA
2021-01-23,Sierra,91,1,0,0,0,California,CA
2021-01-23,Siskiyou,93,1,1,0,0,California,CA
2021-01-23,Solano,95,308,513,1,24,California,CA
2021-01-23,Sonoma,97,658,821,1,36,California,CA
2021-01-23,Stanislaus,99,1301,1646,1,161,California,CA
2021-01-23,Sutter,101,246,278,0,5,California,CA
2021-01-23,Tehama,103,21,58,0,14,California,CA
2021-01-23,Trinity,105,11,1,0,1,California,CA
2021-01-23,Tulare,107,811,988,1,147,California,CA
2021-01-23,Tuolumne,109,50,65,0,3,California,CA
2021-01-23,Ventura,111,1227,1386,1,84,California,CA
2021-01-23,Yolo,113,277,296,2,41,California,CA
2021-01-23,Yuba,115,39,63,0,2,California,CA
2021-01-24,Alameda,1,1957,2878,8,189,California,CA
2021-01-24,Amador,5,30,63,0,19,California,CA
2021-01-24,Butte,7,374,579,2,36,California,CA
2021-01-24,Calaveras,9,22,58,0,1,California,CA
2021-01-24,Colusa,11,73,54,0,2,California,CA
2021-01-24,Contra Costa,13,864,1298,5,108,California,CA
2021-01-24,Del Norte,15,16,1,0,0,California,CA
2021-01-24,El Dorado,17,209,219,0,31,California,CA
2021-01-24,Fresno,19,1593,1762,4,185,California,CA
2021-01-24,Glenn,21,53,74,0,2,California,CA
2021-01-24,Humboldt,23,31,60,1,3,California,CA
2021-01-24,Imperial,25,146,175,1,23,California,CA
2021-01-24,Inyo,27,41,66,0,12,California,CA
2021-01-24,Kern,29,1068,1164,0,77,California,CA
2021-01-24,Kings,31,178,176,0,24,California,CA
2021-01-24,Lake,33,65,110,0,13,California,CA
